18.7412	30.2389
37.1950	28.3418
19.0287	29.9515
37.8849	28.5718
18.7987	29.9515
37.9999	28.3418
18.6838	29.9515
36.8501	28.2268
18.7987	30.7563
37.8849	28.6868
18.5688	30.4114
38.9197	28.6868
18.9137	31.1013
38.5748	28.5718
18.9137	30.8713
39.7245	29.0317
18.9137	30.9863
38.6898	28.4568
18.7987	30.8713
39.2646	28.5718
19.1437	30.4114
38.6898	28.5718
19.2586	31.1013
37.7699	28.5718
19.2586	31.2162
38.4598	28.6868
18.9137	31.1013
38.8047	28.5718
18.7987	30.6414
36.7351	27.8819
19.0287	31.1013
37.1950	27.8819
18.9137	30.2964
36.5052	27.9969
18.9137	31.1013
37.3100	28.3418
19.0287	30.8713
37.5400	28.6868
18.7987	30.1815
35.8153	27.5370
18.9137	30.5264
35.7003	27.8819
18.4538	30.7563
35.9303	27.4220
18.2238	30.4114
36.7351	28.1119
18.2238	30.4114
37.0801	28.1119
18.4538	31.1013
36.0453	27.9969
18.2238	30.7563
36.0453	27.4220
18.1089	30.4114
36.7351	27.8819
