24.1926	59.3494
31.7603	57.1447
23.5372	59.5282
30.6877	55.7146
23.4180	60.1241
30.9261	57.3830
23.5372	60.8391
30.8069	57.7406
23.2988	60.8391
30.9261	57.9789
23.4180	60.3624
30.4494	57.5022
22.9413	60.4816
30.6877	58.4556
23.2988	60.1241
31.1644	58.6940
23.8947	60.6008
30.6877	58.4556
23.7755	60.7199
30.6877	58.6940
22.9413	60.2432
30.3302	58.3364
23.5372	60.9583
30.9261	59.0515
23.4180	60.6008
30.2110	58.9323
23.6563	60.8391
30.9261	59.6474
23.1796	60.6008
30.6877	59.4090
23.0605	60.3624
30.3302	59.1707
24.6098	60.9583
30.2110	58.5748
23.6563	61.3158
29.7343	58.6940
23.1796	61.4350
30.2110	59.6474
22.3454	61.6734
30.8069	60.0049
22.7029	61.9117
30.2110	60.1241
23.8947	60.9583
30.0918	60.0049
22.4646	61.6734
30.0918	59.6474
22.9413	61.9117
30.3302	59.7665
22.4646	61.9117
30.0918	59.5282
22.2262	61.1967
30.3302	59.2898
22.8221	61.9117
30.2110	58.8131
22.7029	62.3884
29.9727	59.8857
23.0605	62.2692
29.7343	60.2432
22.1071	61.9117
29.9727	58.5748
21.9879	62.0309
30.6877	59.7665
21.1537	62.3884
30.5685	60.2432
21.6304	62.8651
31.1644	60.9583
21.3920	62.6268
31.1644	60.7199
21.1537	62.8651
31.0452	61.5542
21.2728	63.1035
31.4028	61.3158
